代號,名稱,市場,漲幅%,5日籌碼,外資5日,投信5日,投信連買,5日集中%,預估量比
053519,廣宇統一61購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
053520,佳能統一71購01,TW,0.0,-8.0,0.0,0.0,0,0.0,0.0
053521,友達統一61購01,TW,0.0,165.0,0.0,0.0,0,0.0,0.0
053522,友達統一61購02,TW,0.0,-94.0,0.0,0.0,0,0.0,0.0
053523,友達統一61購03,TW,0.0,-12.0,0.0,0.0,0,0.0,0.0
053524,友達統一61購04,TW,0.0,182.0,0.0,0.0,0,0.0,0.0
053525,友達統一71購01,TW,0.0,-519.0,0.0,0.0,0,0.0,0.0
053526,超豐統一67購01,TW,0.0,535.0,0.0,0.0,0,0.0,0.0
053527,景碩統一71購02,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
053528,聯鈞統一71購01,TW,0.0,145.0,0.0,0.0,0,0.0,0.0
053529,世芯統一71購01,TW,0.0,597.0,0.0,0.0,0,0.0,0.0
053531,日月光統一71購01,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
053533,帆宣統一61購02,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
053534,力成統一67購01,TW,0.0,-19.0,0.0,0.0,0,0.0,0.0
053537,泓德統一64購01,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
053538,泓德統一71購01,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
053540,福懋科統一61購02,TW,0.0,-109.0,38.0,0.0,0,0.0,0.0
053541,福懋科統一61購03,TW,0.0,-93.0,0.0,0.0,0,0.0,0.0
053542,福懋科統一71購01,TW,0.0,-2.0,0.0,0.0,0,0.0,0.0
053543,道瓊銀群益61購03,TW,0.0,-190.0,0.0,0.0,0,0.0,0.0
053544,道瓊銀群益61購04,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
053555,凱美群益59購01,TW,0.0,49.0,0.0,0.0,0,0.0,0.0
053558,欣興群益5A購02,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
053563,上証2X元大58購02,TW,0.0,12.0,0.0,0.0,0,0.0,0.0
053566,道瓊銀元大5B購01,TW,0.0,57.0,0.0,0.0,0,0.0,0.0
053573,台達電元大5C購03,TW,0.0,-8.0,0.0,0.0,0,0.0,0.0
053575,金寶元大59購02,TW,0.0,15.0,0.0,0.0,0,0.0,0.0
053576,鴻海元大5C購04,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
053594,訊芯統一5A購01,TW,0.0,-28.0,0.0,0.0,0,0.0,0.0
053597,昇貿元大61購01,TW,0.0,89.0,0.0,0.0,0,0.0,0.0
053600,亞翔元大5C購02,TW,0.0,75.0,0.0,0.0,0,0.0,0.0
053603,矽格元大5A購03,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
053609,洋基元大5A購02,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
053619,美時永豐61購01,TW,0.0,120.0,0.0,0.0,0,0.0,0.0
053628,聯發科永豐58購03,TW,0.0,14.0,0.0,0.0,0,0.0,0.0
053639,福懋科永豐5A購01,TW,0.0,109.0,0.0,0.0,0,0.0,0.0
053640,元金2X統一61購01,TW,0.0,-392.0,0.0,0.0,0,0.0,0.0
053641,南亞統一61購06,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
053644,台玻統一64購03,TW,0.0,101.0,0.0,0.0,0,0.0,0.0
053645,華泰統一61購02,TW,0.0,4.0,0.0,0.0,0,0.0,0.0
053647,建準統一61購01,TW,0.0,53.0,0.0,0.0,0,0.0,0.0
053648,欣興統一61購05,TW,0.0,12.0,0.0,0.0,0,0.0,0.0
053649,欣興統一61購06,TW,0.0,4.0,0.0,0.0,0,0.0,0.0
053651,欣興統一71購03,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
053652,聯鈞統一71購02,TW,0.0,37.0,0.0,0.0,0,0.0,0.0
053654,定穎控統一64購01,TW,0.0,69.0,0.0,0.0,0,0.0,0.0
053655,定穎控統一65購01,TW,0.0,-283.0,0.0,0.0,0,0.0,0.0
053656,定穎控統一65購02,TW,0.0,-45.0,0.0,0.0,0,0.0,0.0
053657,定穎控統一71購01,TW,0.0,-85.0,0.0,0.0,0,0.0,0.0
053658,定穎控統一71購02,TW,0.0,-473.0,0.0,0.0,0,0.0,0.0
053659,臻鼎統一61購03,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
053660,啟碁統一71購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
053662,泓德統一71購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
053664,滬深2X元富5A購01,TW,0.0,15.0,0.0,0.0,0,0.0,0.0
053665,南電統一61購05,TW,0.0,13.0,0.0,0.0,0,0.0,0.0
053666,華城元富5A購01,TW,0.0,162.0,0.0,0.0,0,0.0,0.0
053667,南電統一61購06,TW,0.0,29.0,0.0,0.0,0,0.0,0.0
053668,南電統一64購02,TW,0.0,88.0,0.0,0.0,0,0.0,0.0
053669,南電統一71購01,TW,0.0,86.0,0.0,0.0,0,0.0,0.0
05366U,宏達電國票58售02,TW,0.0,-30.0,0.0,0.0,0,0.0,0.0
053670,福懋科統一71購02,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
053678,元金2X富邦61購01,TW,0.0,-14.0,0.0,0.0,0,0.0,0.0
053683,國巨富邦61購02,TW,0.0,-23.0,0.0,0.0,0,0.0,0.0
053686,日電貿富邦59購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
053689,定穎控富邦5A購01,TW,0.0,85.0,0.0,0.0,0,0.0,0.0
053690,力成富邦61購03,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
053691,道瓊反凱基64購01,TW,0.0,18.0,0.0,0.0,0,0.0,0.0
053705,台積電凱基58購15,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
053711,大立光凱基5A購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
053715,定穎控凱基5A購01,TW,0.0,-60.0,0.0,0.0,0,0.0,0.0
053719,南電凱基58購05,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
053722,國巨國泰58購03,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
053724,世芯國泰58購02,TW,0.0,4.0,0.0,0.0,0,0.0,0.0
053726,定穎控國泰58購02,TW,0.0,17.0,0.0,0.0,0,0.0,0.0
053728,力成國泰58購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
053734,富世達國泰58購01,TW,0.0,4.0,0.0,0.0,0,0.0,0.0
053735,元黃金群益65購01,TW,0.0,665.0,0.0,0.0,0,0.0,0.0
053761,南電群益61購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
053763,FB科技元大58購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
053765,道瓊銀元大5C購01,TW,0.0,18.0,0.0,0.0,0,0.0,0.0
053779,台積電元大61購06,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
053784,友達元大5A購05,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
053793,事欣科元大61購01,TW,0.0,-61.0,0.0,0.0,0,0.0,0.0
053810,南亞兆豐61購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
053811,亞力兆豐59購01,TW,0.0,-6.0,0.0,0.0,0,0.0,0.0
053816,川湖富邦61購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
053822,新興富邦58購02,TW,0.0,90.0,0.0,0.0,0,0.0,0.0
053824,昇貿富邦5A購01,TW,0.0,599.0,0.0,0.0,0,0.0,0.0
053829,台塑凱基59購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
053832,川湖凱基59購02,TW,0.0,20.0,0.0,0.0,0,0.0,0.0
053835,台積電凱基58購16,TW,0.0,34.0,0.0,0.0,0,0.0,0.0
053837,友達凱基59購03,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
053838,強茂凱基5B購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
053842,景碩凱基5B購02,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
053848,亞翔凱基5B購01,TW,0.0,-7.0,0.0,0.0,0,0.0,0.0
053855,臺股指凱基61購05,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
053856,T50正2統一61購01,TW,0.0,171.0,0.0,0.0,0,0.0,0.0
053857,南亞統一61購07,TW,0.0,65.0,0.0,0.0,0,0.0,0.0
053858,國巨統一61購04,TW,0.0,41.0,0.0,0.0,0,0.0,0.0
053859,強茂統一61購02,TW,0.0,-216.0,0.0,0.0,0,0.0,0.0
053861,新日興統一61購01,TW,0.0,103.0,0.0,0.0,0,0.0,0.0
053862,雲豹統一61購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
053867,台玻國票58購01,TW,0.0,310.0,0.0,0.0,0,0.0,0.0
053868,光罩國票58購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
053869,致茂國票63購01,TW,0.0,-62.0,0.0,0.0,0,0.0,0.0
053872,瑞軒國票58購02,TW,0.0,7.0,0.0,0.0,0,0.0,0.0
053875,達邁國票58購01,TW,0.0,-2.0,0.0,0.0,0,0.0,0.0
053877,帆宣國票58購02,TW,0.0,235.0,0.0,0.0,0,0.0,0.0
053880,南電國票58購02,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
053881,南電國票5A購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
053887,欣興國泰58購02,TW,0.0,13.0,0.0,0.0,0,0.0,0.0
053892,T50反1永豐5C購01,TW,0.0,-90.0,0.0,0.0,0,0.0,0.0
053901,台積電永豐71購03,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
053904,強茂永豐59購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
053913,啟碁永豐58購02,TW,0.0,40.0,0.0,0.0,0,0.0,0.0
053914,三集瑞永豐61購01,TW,0.0,-26.0,0.0,0.0,0,0.0,0.0
053922,東陽群益64購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
053928,川湖群益59購01,TW,0.0,18.0,0.0,0.0,0,0.0,0.0
053950,蔚華科群益5B購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
053961,啟碁群益59購02,TW,0.0,11.0,0.0,0.0,0,0.0,0.0
053971,巨大群益59購01,TW,0.0,87.0,0.0,0.0,0,0.0,0.0
053977,道瓊銀元大61購01,TW,0.0,-62.0,0.0,0.0,0,0.0,0.0
053979,南亞元大5B購04,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
053981,東元元大5B購03,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
053983,中興電元大5B購01,TW,0.0,93.0,0.0,0.0,0,0.0,0.0
053987,美時元大5A購02,TW,0.0,240.0,0.0,0.0,0,0.0,0.0
053999,友達元大5B購01,TW,0.0,78.0,0.0,0.0,0,0.0,0.0
054001,長榮元大5A購02,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
054015,達興元大5A購01,TW,0.0,18.0,0.0,0.0,0,0.0,0.0
054030,鴻海永豐61購02,TW,0.0,51.0,0.0,0.0,0,0.0,0.0
054033,矽統永豐5A購01,TW,0.0,-9.0,0.0,0.0,0,0.0,0.0
054037,大立光永豐58購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
054040,世芯永豐61購02,TW,0.0,-1480.0,0.0,0.0,0,0.0,0.0
054043,國精化永豐5B購01,TW,0.0,-36.0,0.0,0.0,0,0.0,0.0
054048,中興電兆豐61購01,TW,0.0,47.0,0.0,0.0,0,0.0,0.0
054050,道瓊銀富邦64購01,TW,0.0,-100.0,0.0,0.0,0,0.0,0.0
054053,瀚宇博富邦5C購01,TW,0.0,50.0,0.0,0.0,0,0.0,0.0
054055,T50正2凱基5A購03,TW,0.0,30.0,0.0,0.0,0,0.0,0.0
054066,台達電凱基59購04,TW,0.0,9.0,0.0,0.0,0,0.0,0.0
054081,欣興凱基58購03,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
054087,矽力凱基5B購01,TW,0.0,12.0,0.0,0.0,0,0.0,0.0
054096,台積電群益59購04,TW,0.0,50.0,0.0,0.0,0,0.0,0.0
054112,龍德船群益59購01,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
054113,龍德船群益61購01,TW,0.0,68.0,0.0,0.0,0,0.0,0.0
054127,台玻國泰58購03,TW,0.0,4.0,0.0,0.0,0,0.0,0.0
054131,瑞鼎國泰58購02,TW,0.0,17.0,0.0,0.0,0,0.0,0.0
054138,台玻國票58購03,TW,0.0,287.0,0.0,0.0,0,0.0,0.0
054139,台玻國票58購04,TW,0.0,446.0,0.0,0.0,0,0.0,0.0
054140,台玻國票58購05,TW,0.0,-7.0,0.0,0.0,0,0.0,0.0
054141,上銀國票58購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
054147,中租國票58購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
054156,士電元大59購01,TW,0.0,-11.0,0.0,0.0,0,0.0,0.0
054157,士電元大5C購01,TW,0.0,77.0,0.0,0.0,0,0.0,0.0
054158,東元元大5A購03,TW,0.0,20.0,0.0,0.0,0,0.0,0.0
054160,中興電元大5A購01,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
054161,中興電元大5B購02,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
054172,台積電元大5B購01,TW,0.0,25.0,0.0,0.0,0,0.0,0.0
054191,力成元大5A購04,TW,0.0,20.0,0.0,0.0,0,0.0,0.0
054206,上銀兆豐61購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
054207,燿華兆豐61購01,TW,0.0,170.0,0.0,0.0,0,0.0,0.0
054208,定穎控兆豐59購01,TW,0.0,-3.0,0.0,0.0,0,0.0,0.0
054209,旭隼兆豐61購01,TW,0.0,37.0,0.0,0.0,0,0.0,0.0
054213,光寶科富邦61購03,TW,0.0,9.0,0.0,0.0,0,0.0,0.0
054214,聯電富邦61購02,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
054216,國巨富邦59購02,TW,0.0,16.0,0.0,0.0,0,0.0,0.0
054219,欣興富邦5C購03,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
054221,龍德船富邦5C購01,TW,0.0,95.0,0.0,0.0,0,0.0,0.0
054228,元金2X凱基5B購04,TW,0.0,-9.0,0.0,0.0,0,0.0,0.0
054231,士電凱基59購01,TW,0.0,20.0,0.0,0.0,0,0.0,0.0
054232,中興電凱基5A購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
054245,華新科凱基58購01,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
054251,定穎控凱基61購01,TW,0.0,153.0,0.0,0.0,0,0.0,0.0
054252,亞翔凱基5C購01,TW,0.0,25.0,0.0,0.0,0,0.0,0.0
054255,同欣電凱基58購02,TW,0.0,150.0,0.0,0.0,0,0.0,0.0
054256,啟碁凱基59購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
054257,AES凱基59購01,TW,0.0,7.0,0.0,0.0,0,0.0,0.0
054258,富世達凱基59購01,TW,0.0,197.0,0.0,0.0,0,0.0,0.0
054273,宇隆元富58購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
054278,燿華元富5A購01,TW,0.0,83.0,0.0,0.0,0,0.0,0.0
054290,台達電國票59購01,TW,0.0,14.0,0.0,0.0,0,0.0,0.0
054291,英業達國票58購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
054294,瑞軒國票58購03,TW,0.0,8.0,0.0,0.0,0,0.0,0.0
054295,瑞軒國票58購04,TW,0.0,7.0,0.0,0.0,0,0.0,0.0
054296,聯陽國票58購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
054302,中磊國票58購01,TW,0.0,64.0,0.0,0.0,0,0.0,0.0
054304,啟碁國票61購01,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
054310,英業達國泰58購01,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
054331,微星永豐59購01,TW,0.0,94.0,0.0,0.0,0,0.0,0.0
054332,超豐永豐58購01,TW,0.0,97.0,0.0,0.0,0,0.0,0.0
054335,瑞軒永豐59購01,TW,0.0,19.0,0.0,0.0,0,0.0,0.0
054336,華新科永豐59購02,TW,0.0,51.0,0.0,0.0,0,0.0,0.0
054345,勤誠永豐58購02,TW,0.0,40.0,0.0,0.0,0,0.0,0.0
054346,泰金寶永豐5B購01,TW,0.0,7.0,0.0,0.0,0,0.0,0.0
054353,士電元大61購01,TW,0.0,67.0,0.0,0.0,0,0.0,0.0
054355,中興電元大5A購02,TW,0.0,355.0,0.0,0.0,0,0.0,0.0
054357,聯電元大61購03,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
054360,廣宇元大5A購01,TW,0.0,-30.0,0.0,0.0,0,0.0,0.0
054361,廣宇元大61購01,TW,0.0,-4.0,0.0,0.0,0,0.0,0.0
054362,台積電元大5B購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
054367,大立光統一5A購01,TW,0.0,184.0,0.0,0.0,0,0.0,0.0
054386,力成元大5A購05,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
054387,啟碁元大5A購01,TW,0.0,-3.0,0.0,0.0,0,0.0,0.0
054390,矽力元大59購04,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
054396,道瓊銀群益61購06,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
054403,光寶科群益59購01,TW,0.0,400.0,0.0,0.0,0,0.0,0.0
054404,聯電群益59購03,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
054411,英業達群益59購01,TW,0.0,-11.0,0.0,0.0,0,0.0,0.0
054417,微星群益58購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
054423,華新科群益58購01,TW,0.0,8.0,0.0,0.0,0,0.0,0.0
054445,東陽統一61購01,TW,0.0,168.0,0.0,0.0,0,0.0,0.0
054446,士電統一5B購01,TW,0.0,-30.0,0.0,0.0,0,0.0,0.0
054447,士電統一63購01,TW,0.0,20.0,0.0,0.0,0,0.0,0.0
054448,中興電統一5C購01,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
054449,中興電統一64購01,TW,0.0,-52.0,0.0,0.0,0,0.0,0.0
054450,堤維西統一61購01,TW,0.0,50.0,0.0,0.0,0,0.0,0.0
054451,華新統一64購01,TW,0.0,24.0,0.0,0.0,0,0.0,0.0
054452,大亞統一63購02,TW,0.0,-2.0,0.0,0.0,0,0.0,0.0
054453,聯電統一61購04,TW,0.0,-57.0,0.0,0.0,0,0.0,0.0
054454,聯電統一61購05,TW,0.0,-4.0,0.0,0.0,0,0.0,0.0
054456,聯電統一63購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
054457,聯電統一71購03,TW,0.0,-115.0,0.0,0.0,0,0.0,0.0
054458,台達電統一61購04,TW,0.0,-234.0,0.0,0.0,0,0.0,0.0
054459,國巨統一71購02,TW,0.0,-68.0,0.0,0.0,0,0.0,0.0
054460,台積電統一61購06,TW,0.0,65.0,0.0,0.0,0,0.0,0.0
054461,精英統一5C購01,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
054462,英業達統一61購02,TW,0.0,-692.0,0.0,0.0,0,0.0,0.0
054463,矽統統一61購03,TW,0.0,-6.0,0.0,0.0,0,0.0,0.0
054466,大同統一61購02,TW,0.0,470.0,0.0,0.0,0,0.0,0.0
054467,友達統一5C購01,TW,0.0,76.0,0.0,0.0,0,0.0,0.0
054468,京元電統一64購02,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
054469,聯發科統一71購01,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
054470,飛宏統一5B購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
054471,飛宏統一71購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
054473,強茂統一71購02,TW,0.0,-605.0,0.0,0.0,0,0.0,0.0
054475,華新科統一71購01,TW,0.0,-102.0,-1.0,0.0,0,0.0,0.0
054476,華新科統一71購02,TW,0.0,314.0,0.0,0.0,0,0.0,0.0
054478,大立光統一65購01,TW,0.0,348.0,0.0,0.0,0,0.0,0.0
054479,嘉晶統一5C購01,TW,0.0,18.0,0.0,0.0,0,0.0,0.0
054480,嘉晶統一61購02,TW,0.0,-199.0,0.0,0.0,0,0.0,0.0
054481,嘉晶統一71購01,TW,0.0,1161.0,0.0,0.0,0,0.0,0.0
054482,奇鋐統一5B購05,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
054483,欣興統一71購04,TW,0.0,144.0,0.0,0.0,0,0.0,0.0
054484,景碩統一71購03,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
054485,昇貿統一61購01,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
054487,聯鈞統一61購03,TW,0.0,-107.0,0.0,0.0,0,0.0,0.0
054488,台勝科統一61購02,TW,0.0,-2.0,0.0,0.0,0,0.0,0.0
054489,日月光統一71購02,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
054491,國精化統一61購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
054492,上品統一64購01,TW,0.0,-4.0,0.0,0.0,0,0.0,0.0
054493,全訊統一61購01,TW,0.0,100.0,0.0,0.0,0,0.0,0.0
054494,帆宣統一5C購03,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
054495,力成統一5B購01,TW,0.0,-60.0,0.0,0.0,0,0.0,0.0
054496,啟碁統一61購01,TW,0.0,-53.0,0.0,0.0,0,0.0,0.0
054499,啟碁統一71購02,TW,0.0,161.0,0.0,0.0,0,0.0,0.0
054503,惠特統一5B購01,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
054504,龍德船統一5B購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
054510,東元凱基5B購02,TW,0.0,-115.0,0.0,0.0,0,0.0,0.0
054513,光寶科凱基5C購01,TW,0.0,300.0,0.0,0.0,0,0.0,0.0
054515,廣宇凱基61購01,TW,0.0,-31.0,0.0,0.0,0,0.0,0.0
054526,聯鈞凱基58購06,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
054528,定穎控凱基61購02,TW,0.0,21.0,0.0,0.0,0,0.0,0.0
054530,祥碩凱基5C購01,TW,0.0,-63.0,0.0,0.0,0,0.0,0.0
054535,龍德船凱基5A購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
054537,福懋科凱基59購01,TW,0.0,60.0,0.0,0.0,0,0.0,0.0
054541,國巨兆豐59購01,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
054550,緯創富邦5B購02,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
054552,士電統一61購03,TW,0.0,-86.0,0.0,0.0,0,0.0,0.0
054553,大亞統一61購01,TW,0.0,11.0,0.0,0.0,0,0.0,0.0
054554,光寶科統一61購02,TW,0.0,18.0,0.0,0.0,0,0.0,0.0
054556,啟碁統一61購03,TW,0.0,4.0,0.0,0.0,0,0.0,0.0
054559,鴻海永豐5A購03,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
054560,鴻海永豐5B購03,TW,0.0,-12.0,0.0,0.0,0,0.0,0.0
054561,台積電永豐61購07,TW,0.0,12.0,0.0,0.0,0,0.0,0.0
054563,台積電永豐71購04,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
054574,奇鋐永豐59購05,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
054583,定穎控永豐5A購01,TW,0.0,18.0,0.0,0.0,0,0.0,0.0
054584,今國光永豐5A購01,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
054587,矽格永豐5A購01,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
054592,元金2X群益61購01,TW,0.0,415.0,0.0,0.0,0,0.0,0.0
054594,上銀群益5B購01,TW,0.0,-3.0,0.0,0.0,0,0.0,0.0
054597,敬鵬群益58購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
054600,技嘉群益59購01,TW,0.0,17.0,0.0,0.0,0,0.0,0.0
054609,啟碁群益61購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
054611,可寧衛群益61購03,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
054628,燿華元富58購01,TW,0.0,44.0,0.0,0.0,0,0.0,0.0
054632,聯發科元富67購02,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
054634,緯創元富61購01,TW,0.0,-526.0,0.0,0.0,0,0.0,0.0
054657,士電元大5A購01,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
054658,士電元大61購02,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
054660,中興電元大5A購03,TW,0.0,-132.0,0.0,0.0,0,0.0,0.0
054663,美時元大5B購01,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
054672,廣宇元大5A購02,TW,0.0,-17.0,0.0,0.0,0,0.0,0.0
054673,廣宇元大61購02,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
054675,台積電元大5B購03,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
054693,力成元大59購03,TW,0.0,40.0,0.0,0.0,0,0.0,0.0
054701,道瓊銀統一61購03,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
054702,台化統一61購01,TW,0.0,8.0,0.0,0.0,0,0.0,0.0
054703,川湖統一61購02,TW,0.0,9.0,0.0,0.0,0,0.0,0.0
054704,聯電統一61購08,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
054705,華通統一71購03,TW,0.0,362.0,0.0,0.0,0,0.0,0.0
054706,華通統一71購04,TW,0.0,709.0,0.0,0.0,0,0.0,0.0
054707,仁寶統一61購01,TW,0.0,62.0,0.0,0.0,0,0.0,0.0
054708,英業達統一61購03,TW,0.0,116.0,0.0,0.0,0,0.0,0.0
054709,燿華統一61購02,TW,0.0,-2.0,0.0,0.0,0,0.0,0.0
054711,聯發科統一61購02,TW,0.0,21.0,0.0,0.0,0,0.0,0.0
054712,定穎控統一71購03,TW,0.0,-19.0,0.0,0.0,0,0.0,0.0
054716,南亞永豐58購05,TW,0.0,170.0,0.0,0.0,0,0.0,0.0
054724,東元永豐5A購03,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
054725,東鹼永豐58購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
054727,上銀永豐58購02,TW,0.0,165.0,0.0,0.0,0,0.0,0.0
054730,台積電永豐61購08,TW,0.0,-4.0,0.0,0.0,0,0.0,0.0
054732,燿華永豐59購03,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
054733,聯發科永豐59購03,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
054735,定穎控永豐59購03,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
054739,今國光永豐59購02,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
054742,上証2X凱基5B購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
054750,中興電凱基5B購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
054752,宇隆凱基58購02,TW,0.0,18.0,0.0,0.0,0,0.0,0.0
054759,技嘉凱基59購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
054760,漢唐凱基5A購02,TW,0.0,8.0,0.0,0.0,0,0.0,0.0
054764,智原凱基58購01,TW,0.0,122.0,0.0,0.0,0,0.0,0.0
054766,昇貿凱基61購01,TW,0.0,45.0,0.0,0.0,0,0.0,0.0
054775,矽力凱基5B購02,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
054780,元黃金群益5B購02,TW,0.0,8.0,0.0,0.0,0,0.0,0.0
054781,元金2X群益61購02,TW,0.0,-131.0,0.0,0.0,0,0.0,0.0
054788,大成鋼群益59購01,TW,0.0,11.0,0.0,0.0,0,0.0,0.0
054789,上銀群益58購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
054790,華通群益5B購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
054791,鴻海群益58購11,TW,0.0,45.0,0.0,0.0,0,0.0,0.0
