code,close,vol,date
2401,20.45,1039.216,2025-12-09
2402,61.0,40006.517,2025-12-09
2404,830.0,5266.121,2025-12-09
2405,17.5,706.194,2025-12-09
2406,23.0,10492.132,2025-12-09
2408,162.0,27319.281,2025-12-09
2409,11.3,41002.25,2025-12-09
2412,130.0,4855.718,2025-12-09
2413,30.75,17818.526,2025-12-09
2414,41.45,224.011,2025-12-09
2415,27.05,373.427,2025-12-09
2417,36.8,178.022,2025-12-09
2419,23.8,628.115,2025-12-09
2420,51.2,211.306,2025-12-09
2421,158.5,4570.113,2025-12-09
2423,53.2,211.925,2025-12-09
2424,35.3,33.876,2025-12-09
2425,28.7,100.552,2025-12-09
2426,16.95,348.225,2025-12-09
2427,27.75,550.037,2025-12-09
2428,183.0,707.693,2025-12-09
2429,83.0,619.445,2025-12-09
2430,23.5,38.959,2025-12-09
2431,11.5,210.257,2025-12-09
2432,26.75,19.0,2025-12-09
2433,47.85,11.44,2025-12-09
2434,31.2,23.892,2025-12-09
2436,48.4,2049.544,2025-12-09
2438,23.85,28.29,2025-12-09
2439,100.0,1284.314,2025-12-09
2440,12.35,141.892,2025-12-09
2441,72.5,3619.114,2025-12-09
2442,25.1,295.374,2025-12-09
2444,11.15,58.282,2025-12-09
2449,228.5,27405.333,2025-12-09
2450,29.0,83.244,2025-12-09
2451,181.0,5361.018,2025-12-09
2453,53.2,399.383,2025-12-09
2454,1420.0,5330.19,2025-12-09
2455,141.0,5915.76,2025-12-09
2457,30.75,8822.718,2025-12-09
2458,127.5,546.117,2025-12-09
2459,65.8,18.974,2025-12-09
2460,20.0,1388.273,2025-12-09
2461,15.5,134.889,2025-12-09
2462,22.4,159.425,2025-12-09
2464,60.1,665.877,2025-12-09
2465,55.2,158.936,2025-12-09
2466,57.9,1697.457,2025-12-09
2467,225.0,6939.364,2025-12-09
2468,43.55,171.873,2025-12-09
2471,49.9,76.91,2025-12-09
2472,110.0,6662.464,2025-12-09
2474,193.5,1926.15,2025-12-09
2476,89.7,2774.481,2025-12-09
2477,23.5,223.359,2025-12-09
2478,61.9,1524.584,2025-12-09
2480,149.0,131.074,2025-12-09
2481,91.2,35842.87,2025-12-09
2482,17.1,117.713,2025-12-09
2483,18.6,61.285,2025-12-09
2484,20.6,173.377,2025-12-09
2485,27.55,99252.05,2025-12-09
2486,92.2,10366.2,2025-12-09
2488,45.6,57.71,2025-12-09
2489,14.55,1779.295,2025-12-09
2491,21.25,700.871,2025-12-09
2492,119.0,5235.9,2025-12-09
2493,113.0,8232.602,2025-12-09
2495,27.55,10914.646,2025-12-09
2496,69.0,15.439,2025-12-09
2497,44.5,163.467,2025-12-09
2498,51.8,17888.375,2025-12-09
2501,22.25,828.543,2025-12-09
2504,35.05,1292.493,2025-12-09
2505,19.3,198.704,2025-12-09
2506,9.5,44.925,2025-12-09
2509,15.0,91.162,2025-12-09
2511,8.09,1449.228,2025-12-09
2514,14.5,38.95,2025-12-09
2515,13.25,6492.669,2025-12-09
2516,15.45,273.578,2025-12-09
2520,32.9,2272.762,2025-12-09
2524,41.6,31.407,2025-12-09
2527,29.4,517.735,2025-12-09
2528,29.9,784.241,2025-12-09
2530,27.6,702.298,2025-12-09
2534,20.15,138.341,2025-12-09
2535,63.4,96.095,2025-12-09
2536,26.95,508.75,2025-12-09
2537,10.5,375.373,2025-12-09
2538,11.3,186.925,2025-12-09
2539,47.6,349.68,2025-12-09
2540,44.95,779.458,2025-12-09
2542,37.75,2421.146,2025-12-09
2543,59.8,813.114,2025-12-09
2545,37.8,505.337,2025-12-09
2546,87.5,56.441,2025-12-09
2547,10.9,706.36,2025-12-09
2548,104.0,497.251,2025-12-09
2597,164.0,124.224,2025-12-09
2601,5.69,887.204,2025-12-09
2603,178.5,9121.897,2025-12-09
2605,27.9,12291.886,2025-12-09
2606,63.0,7352.814,2025-12-09
2607,57.6,497.231,2025-12-09
2608,33.5,147.655,2025-12-09
2609,50.4,20279.311,2025-12-09
2610,18.6,28077.809,2025-12-09
2611,15.0,223.108,2025-12-09
2612,66.6,4897.043,2025-12-09
2613,23.95,208.626,2025-12-09
2614,21.2,936.65,2025-12-09
2615,78.7,6032.572,2025-12-09
2616,14.0,94.197,2025-12-09
2617,31.2,705.071,2025-12-09
2618,34.0,14167.516,2025-12-09
2630,50.9,1735.661,2025-12-09
2633,27.55,3431.276,2025-12-09
2634,50.9,4908.582,2025-12-09
2636,65.1,521.58,2025-12-09
2637,69.2,4957.466,2025-12-09
2642,27.15,20.658,2025-12-09
2645,143.0,1825.151,2025-12-09
2646,22.95,3840.899,2025-12-09
2701,11.0,260.622,2025-12-09
2702,11.65,36.161,2025-12-09
2704,43.5,50.372,2025-12-09
2705,16.55,191.383,2025-12-09
2706,13.05,45.444,2025-12-09
2707,190.0,93.584,2025-12-09
2712,18.65,5.0,2025-12-09
2722,27.6,36.555,2025-12-09
2723,66.6,188.309,2025-12-09
2727,212.0,363.596,2025-12-09
2731,163.0,801.54,2025-12-09
2739,35.55,20.718,2025-12-09
2748,43.15,99.819,2025-12-09
2753,191.5,332.296,2025-12-09
2762,77.7,34.285,2025-12-09
2801,20.55,12501.052,2025-12-09
2812,21.0,6882.551,2025-12-09
2816,29.4,100.166,2025-12-09
2820,16.65,604.654,2025-12-09
2832,52.3,241.045,2025-12-09
2834,16.1,7302.083,2025-12-09
2836,12.1,474.405,2025-12-09
2836A,23.7,25.514,2025-12-09
2838,19.3,696.804,2025-12-09
2838A,54.5,7.55,2025-12-09
2845,12.75,3001.876,2025-12-09
2849,13.4,5.918,2025-12-09
2850,116.5,165.329,2025-12-09
2851,26.4,546.526,2025-12-09
2852,27.9,143.593,2025-12-09
2855,24.75,1422.245,2025-12-09
2867,7.6,30437.78,2025-12-09
2880,30.7,5704.938,2025-12-09
2881,96.3,16634.688,2025-12-09
2881A,63.4,20.435,2025-12-09
2881B,61.9,3.725,2025-12-09
2881C,53.7,20.573,2025-12-09
2882,69.2,18546.205,2025-12-09
2882A,60.7,40.163,2025-12-09
2882B,60.3,127.673,2025-12-09
2883,16.3,50154.353,2025-12-09
2883B,7.79,551.953,2025-12-09
2884,32.1,62333.143,2025-12-09
2885,38.2,31823.562,2025-12-09
2886,40.7,10612.282,2025-12-09
2887,19.25,49134.594,2025-12-09
2887E,49.5,215.333,2025-12-09
2887F,46.05,47.131,2025-12-09
2887G,39.1,48.215,2025-12-09
2887H,38.75,143.261,2025-12-09
2887I,9.42,7320.261,2025-12-09
2887Z1,16.3,174.613,2025-12-09
2889,16.45,4218.702,2025-12-09
2890,27.45,14780.561,2025-12-09
2891,44.95,28682.06,2025-12-09
2891B,63.8,3.0,2025-12-09
2891C,60.3,4.244,2025-12-09
2892,27.95,30104.789,2025-12-09
2897,9.11,1607.455,2025-12-09
2897B,11.9,115.0,2025-12-09
2901,24.5,6.154,2025-12-09
2903,23.4,2645.53,2025-12-09
2904,17.2,28.135,2025-12-09
2905,17.1,1296.803,2025-12-09
2906,13.05,72.355,2025-12-09
2908,20.4,365.414,2025-12-09
2910,21.0,4.0,2025-12-09
2911,4.5,29.038,2025-12-09
2912,229.5,2750.178,2025-12-09
2913,13.5,592.994,2025-12-09
2915,54.0,1229.544,2025-12-09
2923,21.7,12.021,2025-12-09
2929,8.0,269.85,2025-12-09
2939,25.2,6.002,2025-12-09
2945,38.0,8.524,2025-12-09
3002,28.95,5273.205,2025-12-09
3003,47.55,90.674,2025-12-09
3004,100.0,191.359,2025-12-09
3005,120.5,1958.806,2025-12-09
3006,82.3,6150.435,2025-12-09
3008,2070.0,619.893,2025-12-09
3010,118.0,9807.228,2025-12-09
3011,12.9,346.28,2025-12-09
3013,139.0,7037.14,2025-12-09
3014,116.5,1307.832,2025-12-09
3015,55.9,630.899,2025-12-09
3016,51.6,794.22,2025-12-09
3017,1410.0,6722.511,2025-12-09
3018,11.6,60.148,2025-12-09
3019,138.0,1702.355,2025-12-09
3021,17.85,295.281,2025-12-09
3022,66.1,247.521,2025-12-09
3023,217.5,631.769,2025-12-09
3024,10.65,363.818,2025-12-09
3025,55.6,1506.971,2025-12-09
3026,106.0,1580.599,2025-12-09
3027,23.25,285.9,2025-12-09
3028,40.0,12980.265,2025-12-09
3029,113.0,1478.918,2025-12-09
3030,164.5,3980.415,2025-12-09
3031,19.5,173.716,2025-12-09
3032,79.3,917.143,2025-12-09
3033,30.85,2247.965,2025-12-09
3034,379.5,2219.24,2025-12-09
3035,171.0,2570.038,2025-12-09
3036,151.0,6282.071,2025-12-09
3036A,51.4,12.15,2025-12-09
3037,226.0,72841.341,2025-12-09
3038,20.6,316.665,2025-12-09
3040,58.3,753.161,2025-12-09
3041,25.85,222.136,2025-12-09
3042,85.0,600.701,2025-12-09
3043,22.2,184.65,2025-12-09
3044,300.0,1742.639,2025-12-09
3045,104.5,11204.942,2025-12-09
3046,49.8,288.617,2025-12-09
3047,18.1,839.18,2025-12-09
3048,41.95,11821.127,2025-12-09
3049,6.87,781.783,2025-12-09
3050,12.2,663.614,2025-12-09
3051,18.0,412.66,2025-12-09
3052,11.4,451.331,2025-12-09
3054,23.85,4.0,2025-12-09
3055,73.4,2542.303,2025-12-09
3056,17.95,1317.286,2025-12-09
3057,15.45,361.295,2025-12-09
3058,10.2,398.083,2025-12-09
3059,42.5,1158.216,2025-12-09
3060,30.5,16124.392,2025-12-09
3062,24.45,3620.346,2025-12-09
3090,94.1,15929.02,2025-12-09
3092,15.0,232.216,2025-12-09
3094,24.85,207.369,2025-12-09
3130,224.0,18.259,2025-12-09
3135,67.2,2381.844,2025-12-09
3138,89.4,87.468,2025-12-09
3149,34.05,1461.398,2025-12-09
3150,18.7,2.405,2025-12-09
3164,18.5,10.423,2025-12-09
3167,234.5,36816.329,2025-12-09
3168,43.55,3.168,2025-12-09
3189,159.5,39402.755,2025-12-09
3209,33.45,431.143,2025-12-09
3229,20.8,754.044,2025-12-09
3231,149.5,95837.98,2025-12-09
3257,64.6,1305.131,2025-12-09
3266,13.95,28.108,2025-12-09
3296,20.7,35.528,2025-12-09
3305,98.4,1657.318,2025-12-09
3308,15.2,24.567,2025-12-09
3311,31.45,386.897,2025-12-09
3312,36.85,341.434,2025-12-09
3321,19.4,380.386,2025-12-09
3338,50.0,288.988,2025-12-09
3346,19.1,101.841,2025-12-09
3356,46.65,573.303,2025-12-09
3376,198.0,4397.065,2025-12-09
3380,32.55,3312.364,2025-12-09
3406,445.0,422.489,2025-12-09
3413,289.0,1791.435,2025-12-09
3416,149.0,369.863,2025-12-09
3419,13.0,81.17,2025-12-09
3432,14.3,2.356,2025-12-09
3437,14.3,139.836,2025-12-09
3443,2115.0,2550.624,2025-12-09
3447,49.1,316.997,2025-12-09
3450,277.0,38907.375,2025-12-09
3454,98.6,551.077,2025-12-09
3481,13.95,48713.397,2025-12-09
3494,8.72,213.475,2025-12-09
3501,47.2,60.024,2025-12-09
3504,52.0,145.724,2025-12-09
3515,247.5,315.713,2025-12-09
3518,21.5,179.416,2025-12-09
3528,69.8,66.824,2025-12-09
3530,72.7,900.117,2025-12-09
3532,99.3,1111.812,2025-12-09
3533,1305.0,1047.169,2025-12-09
3535,90.0,41210.769,2025-12-09
3543,46.9,3135.384,2025-12-09
3545,51.7,605.178,2025-12-09
3550,12.8,149.961,2025-12-09
3557,37.2,149.407,2025-12-09
3563,469.0,543.133,2025-12-09
3576,6.46,5941.395,2025-12-09
3583,320.0,732.285,2025-12-09
3588,48.6,107.887,2025-12-09
3591,18.3,360.989,2025-12-09
3592,209.5,579.191,2025-12-09
3593,8.27,64.209,2025-12-09
3596,182.5,309.103,2025-12-09
